,date_time,deg_C,relative_humidity,absolute_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_carbon_monoxide,target_benzene,target_nitrogen_oxides,weekday,apply_step3
6199,2010-11-24 01:00:00,10.4,86.9,1.0235,1206.5,1076.0,577.7,1420.0,1448.4,2.8,12.7,563.6,2,1526509.0976470588
6200,2010-11-24 02:00:00,10.3,78.4,1.0191,1163.0,1038.8,614.8,1273.9,1234.0,2.2,10.3,467.0,2,638654.2399999999
6201,2010-11-24 03:00:00,10.5,78.7,1.0252,1130.0,951.6,676.1,1191.3,1120.6,1.8,8.7,365.1,2,643376.76
6202,2010-11-24 04:00:00,10.6,74.1,1.008,951.4,734.1,760.5,1218.9,1029.2,1.3,5.6,298.0,2,558283.05
6203,2010-11-24 05:00:00,10.4,80.1,0.9839,875.1,699.4,975.4,1103.9,884.3,1.0,3.5,145.0,2,682194.76
6204,2010-11-24 06:00:00,9.2,84.0,0.9567,1000.6,724.2,861.6,1140.5,892.8,1.0,3.9,199.3,2,623970.7200000001
6205,2010-11-24 07:00:00,9.7,82.7,0.9532,1074.8,880.6,718.0,1315.0,1061.8,1.9,8.1,399.0,2,632270.8
6206,2010-11-24 08:00:00,10.2,83.7,0.9724,1357.4,1210.6,510.7,1660.4,1405.0,3.9,18.0,724.2,2,2008669.3376470588
6207,2010-11-24 09:00:00,9.7,79.5,1.002,1479.9,1243.6,520.8,1657.9,1662.1,3.9,21.2,762.8,2,2060353.5376470587
6208,2010-11-24 10:00:00,10.9,78.0,1.0175,1284.4,1218.7,527.2,1685.2,1514.7,3.7,17.3,682.4,2,2052342.337647059
6209,2010-11-24 11:00:00,14.0,68.1,1.0505,1342.1,1176.1,563.5,1413.6,1471.3,3.2,14.3,580.3,2,1661124.0576470585
6210,2010-11-24 12:00:00,14.6,61.2,0.9978,1103.0,958.9,746.6,1267.1,1222.6,2.1,8.4,418.5,2,715914.74
6211,2010-11-24 13:00:00,15.9,54.0,0.9876,1126.6,947.7,681.1,1332.0,1242.8,2.1,10.1,301.2,2,645478.4700000001
6212,2010-11-24 14:00:00,15.2,59.6,1.0375,1239.7,1062.2,545.2,1581.3,1441.6,2.7,13.4,422.9,2,1678245.9576470589
6213,2010-11-24 15:00:00,14.2,66.2,1.0508,1356.6,1152.4,589.4,1542.9,1487.1,2.7,13.7,485.1,2,1776627.057647059
6214,2010-11-24 16:00:00,13.4,62.1,1.0432,1429.0,1148.7,526.3,1566.2,1620.9,3.2,17.4,596.0,2,1797683.037647059
6215,2010-11-24 17:00:00,11.4,74.7,1.0331,1405.4,1358.0,457.9,1822.1,1728.1,4.5,21.6,695.4,2,2473000.8976470586
6216,2010-11-24 18:00:00,10.6,81.1,1.0021,1499.5,1510.3,397.1,1781.9,1777.9,5.9,30.6,856.4,2,2689792.6676470586
6217,2010-11-24 19:00:00,9.9,79.6,1.0003,1655.7,1627.0,421.0,2035.3,1921.0,6.7,35.0,870.5,2,3310022.197647059
6218,2010-11-24 20:00:00,9.4,84.1,0.9795,1685.7,1618.6,395.5,2169.3,1863.0,8.6,38.2,1041.8,2,3509818.0776470588
6219,2010-11-24 21:00:00,10.6,80.7,0.9329,1429.0,1387.0,479.8,1732.0,1655.2,4.9,22.9,795.8,2,2400873.097647059
6220,2010-11-24 22:00:00,8.0,78.2,0.9198,1299.8,1192.9,506.0,1621.8,1501.0,4.3,19.0,742.1,2,1933234.317647059
6221,2010-11-24 23:00:00,7.4,86.8,0.8881,1219.2,1191.0,504.1,1404.6,1399.4,3.8,16.3,707.7,2,1671467.6976470586
6222,2010-11-25 00:00:00,7.5,89.1,0.8557,1232.3,1261.8,516.5,1507.9,1520.0,3.8,17.8,812.2,3,1901257.3176470587
6223,2010-11-25 01:00:00,6.5,78.2,0.819,1330.8,1172.2,579.8,1494.5,1389.0,4.1,17.2,750.4,3,1750441.997647059
6224,2010-11-25 02:00:00,5.6,82.2,0.78,1014.6,1004.5,692.6,1312.5,1050.9,2.8,11.9,517.0,3,695716.7000000001
6225,2010-11-25 03:00:00,5.4,79.0,0.7439,1009.0,946.6,731.4,1142.7,973.2,2.2,8.8,411.9,3,692343.24
6226,2010-11-25 04:00:00,4.6,86.3,0.7152,1018.5,1003.8,739.5,1231.7,994.2,2.3,8.7,446.9,3,742310.1
6227,2010-11-25 05:00:00,3.9,90.8,0.7041,1042.5,964.6,738.4,1177.1,1018.5,2.1,9.2,515.2,3,712260.64
6228,2010-11-25 06:00:00,4.1,85.2,0.6943,1005.8,878.8,760.2,1169.9,986.1,2.1,8.6,493.0,3,668063.76
6229,2010-11-25 07:00:00,4.1,78.9,0.682,1004.2,1034.1,730.1,1119.7,1144.8,2.2,10.6,579.2,3,754996.4099999999
6230,2010-11-25 08:00:00,4.2,77.2,0.689,1217.4,1306.3,520.9,1555.0,1326.3,3.8,21.1,856.3,3,2029885.5976470588
6231,2010-11-25 09:00:00,6.9,67.5,0.718,1367.6,1430.0,494.4,1513.0,1487.0,5.0,24.0,853.4,3,2162179.097647059
6232,2010-11-25 10:00:00,10.1,67.2,0.7791,1367.6,1352.0,557.9,1607.6,1642.4,4.6,19.5,790.9,3,2172064.2976470585
6240,2010-11-25 18:00:00,13.7,51.3,0.7699,1354.3,1414.0,497.3,1485.1,1702.6,4.4,20.5,679.8,3,2098520.4976470587
6242,2010-11-25 20:00:00,12.0,56.2,0.7786,1139.2,1066.0,638.6,1419.6,1406.8,2.5,15.1,350.0,3,1511882.6976470586
6243,2010-11-25 21:00:00,10.0,61.0,0.7674,1154.3,1069.1,686.7,1364.2,1315.7,2.5,11.2,358.6,3,1457055.3176470587
6244,2010-11-25 22:00:00,9.5,59.9,0.7576,1071.6,844.6,705.8,1206.4,1212.0,1.9,7.5,284.2,3,596118.6799999999
6245,2010-11-25 23:00:00,10.5,59.6,0.7566,1138.2,856.5,754.5,1097.4,1226.2,1.7,7.8,263.3,3,646229.25
6246,2010-11-26 00:00:00,8.8,65.8,0.7554,1209.6,1007.0,695.9,1170.4,1231.0,2.6,9.1,361.8,4,700771.2999999999
6247,2010-11-26 01:00:00,9.6,66.4,0.7607,1129.6,1025.0,649.1,1319.7,1226.1,2.3,9.1,437.8,4,665327.5
6248,2010-11-26 02:00:00,8.5,68.2,0.818,1177.0,837.9,747.6,1275.8,1077.3,2.1,8.3,298.8,4,626414.04
6249,2010-11-26 03:00:00,9.5,71.4,0.8429,1084.7,805.0,814.0,1212.8,1021.8,1.5,6.2,214.7,4,655270.0
6250,2010-11-26 04:00:00,8.2,79.2,0.8753,1057.3,782.1,704.0,1214.0,1038.4,1.5,6.2,200.6,4,550598.4
6251,2010-11-26 05:00:00,9.3,75.8,0.8873,972.2,752.0,818.7,1176.1,834.2,1.3,4.6,205.8,4,615662.4
6252,2010-11-26 06:00:00,9.6,73.4,0.8944,983.7,765.3,907.2,1224.3,885.0,0.9,4.4,198.9,4,694280.16
6253,2010-11-26 07:00:00,8.6,80.7,0.9007,1106.8,933.3,694.4,1314.8,1069.6,1.6,7.8,377.3,4,648083.5199999999
6254,2010-11-26 08:00:00,10.5,71.2,0.9179,1432.6,1351.4,491.0,1643.3,1473.0,4.4,23.8,915.8,4,2219344.717647059
6255,2010-11-26 09:00:00,11.0,69.1,0.9272,1460.2,1455.3,451.4,1801.3,1692.5,6.0,26.6,902.4,4,2620020.9876470584
6256,2010-11-26 10:00:00,11.7,66.7,0.931,1483.9,1487.2,425.9,1716.9,1940.2,5.2,26.9,1013.8,4,2551962.777647059
6257,2010-11-26 11:00:00,13.6,63.5,0.9335,1350.2,1156.2,505.0,1432.6,1866.8,4.0,15.3,873.1,4,1654961.2176470587
6258,2010-11-26 12:00:00,14.2,59.3,0.9564,1525.3,1267.0,501.1,1601.9,1833.5,4.2,19.1,845.5,4,2028196.3976470588
6259,2010-11-26 13:00:00,15.2,55.6,0.9814,1508.2,1371.0,458.7,1746.2,1826.4,4.7,22.9,905.2,4,2392629.297647059
6260,2010-11-26 14:00:00,14.7,55.2,1.0026,1511.5,1572.0,463.8,1863.4,2181.5,5.9,27.7,892.1,4,2927853.897647059
6261,2010-11-26 15:00:00,16.7,53.8,1.0292,1557.2,1392.9,556.0,1669.2,1932.6,5.0,22.4,904.0,4,2323617.777647059
6262,2010-11-26 16:00:00,15.4,56.5,1.0432,1789.2,1546.3,532.4,1770.7,1993.1,6.2,27.4,1092.4,4,2736622.507647059
6263,2010-11-26 17:00:00,14.9,56.9,1.067,1858.4,1719.7,398.6,2014.7,2109.4,7.9,33.8,1134.0,4,3463268.687647059
6264,2010-11-26 18:00:00,15.0,58.4,1.0979,1956.0,1745.6,360.9,2267.9,2465.0,9.9,47.5,1472.3,4,3957435.3376470585
6265,2010-11-26 19:00:00,16.5,65.5,1.1396,1592.2,1568.0,461.8,2062.3,1991.2,6.7,31.9,831.4,4,3232275.497647059
6266,2010-11-26 20:00:00,16.0,69.7,1.1394,1705.6,1791.9,380.0,2270.1,2321.4,7.9,38.5,994.4,4,4066381.2876470587
6267,2010-11-26 21:00:00,14.9,71.1,1.1164,1829.4,1540.4,419.5,1892.2,2122.3,8.2,33.2,1108.8,4,2913333.977647059
6268,2010-11-26 22:00:00,13.0,63.7,1.0609,1442.1,1228.4,520.2,1586.0,2109.4,4.4,19.9,774.1,4,1946831.497647059
6269,2010-11-26 23:00:00,13.1,72.4,1.0579,1411.9,1281.1,593.6,1646.4,2166.6,4.4,19.0,703.0,4,2107792.137647059
6318,2010-11-29 00:00:00,9.5,77.6,0.9757,1178.9,1007.8,638.3,1336.5,1301.8,3.1,10.8,383.2,0,643278.7399999999
6319,2010-11-29 01:00:00,9.8,80.5,0.984,1088.7,873.0,725.2,1318.4,1100.2,2.2,7.8,288.7,0,633099.6000000001
6320,2010-11-29 02:00:00,10.1,85.5,0.9855,1073.5,929.1,707.8,1327.7,1172.9,2.1,8.2,268.8,0,657616.98
6321,2010-11-29 03:00:00,9.8,86.6,0.9693,1011.4,779.7,778.4,1122.9,930.9,1.8,5.1,192.7,0,606918.48
6322,2010-11-29 04:00:00,8.5,85.5,0.9487,933.4,705.6,864.3,1131.6,878.8,1.4,4.2,163.8,0,609850.08
6323,2010-11-29 05:00:00,8.6,77.8,0.9529,927.8,705.9,821.8,1162.0,977.6,1.2,4.6,176.0,0,580108.62
6324,2010-11-29 06:00:00,8.6,78.3,0.9526,967.1,808.0,804.6,1244.2,1003.8,1.3,6.0,222.8,0,650116.8
6325,2010-11-29 07:00:00,9.1,80.4,0.9454,1162.9,1009.8,657.5,1222.9,1127.8,2.1,9.3,312.0,0,663943.5
6326,2010-11-29 08:00:00,10.2,80.8,0.9687,1368.0,1390.7,558.5,1607.3,1530.2,4.0,20.6,744.8,0,2233861.2076470586
6327,2010-11-29 09:00:00,11.0,73.8,1.0048,1528.6,1540.0,481.1,1921.8,1730.9,6.2,29.5,900.6,0,2958161.097647059
6328,2010-11-29 10:00:00,14.5,72.6,1.0718,1604.5,1465.7,531.0,1896.8,1869.2,6.1,28.3,1044.0,0,2778728.857647059
6329,2010-11-29 11:00:00,15.0,61.0,1.0929,1807.3,1468.3,444.6,1848.8,2328.8,6.9,29.6,1136.8,0,2713182.137647059
6330,2010-11-29 12:00:00,15.3,65.7,1.0898,1457.9,1459.6,558.4,1647.3,1997.2,5.2,22.3,970.0,0,2402988.1776470584
6334,2010-11-29 16:00:00,16.8,53.5,1.0488,1116.0,1016.7,744.8,1401.8,1259.0,2.2,10.6,297.0,0,1423799.1576470588
6336,2010-11-29 18:00:00,16.2,60.7,1.0813,1103.0,1028.0,727.7,1430.0,1132.0,2.2,10.5,277.7,0,1468629.0976470588
6337,2010-11-29 19:00:00,17.3,60.4,1.1137,1150.5,923.3,788.8,1227.6,1035.3,1.7,7.7,187.5,0,728299.0399999999
6338,2010-11-29 20:00:00,17.1,61.6,1.1109,1036.0,845.8,797.0,1323.1,1020.7,1.8,7.6,200.9,0,674102.6
6339,2010-11-29 21:00:00,16.5,58.0,1.1021,1011.8,691.9,1175.0,1234.2,838.5,1.3,4.4,152.0,0,812982.5
6340,2010-11-29 22:00:00,16.8,60.9,1.0941,926.3,738.4,1614.0,1241.1,830.0,1.2,3.8,129.0,0,1191777.5999999999
6341,2010-11-29 23:00:00,16.8,62.8,1.1127,1032.1,746.2,1369.0,1226.0,789.6,1.0,3.9,100.8,0,1021547.8
6342,2010-11-30 00:00:00,15.8,65.9,1.1763,1063.0,646.7,1574.6,1128.0,759.1,1.2,3.7,106.8,1,1018293.8200000001
6343,2010-11-30 01:00:00,13.7,84.4,1.2621,1041.5,789.0,1072.2,1367.1,748.2,1.4,4.9,174.1,1,1077230.9976470587
6344,2010-11-30 02:00:00,13.3,85.2,1.2779,1044.4,751.7,1433.6,1236.5,795.6,1.2,4.5,122.8,1,1077637.12
6345,2010-11-30 03:00:00,14.1,87.8,1.2845,914.9,598.4,1136.6,1157.4,629.6,0.8,2.0,84.7,1,680141.44
6346,2010-11-30 04:00:00,13.1,82.9,1.2767,825.3,492.1,1358.7,1149.0,522.8,0.6,1.2,50.5,1,668616.27
6347,2010-11-30 05:00:00,13.9,74.0,1.172,823.2,566.0,1331.4,1042.5,473.3,0.6,1.4,44.2,1,753572.4
6348,2010-11-30 06:00:00,11.8,81.4,1.1025,923.0,598.0,1274.6,1133.2,547.7,0.7,1.8,108.9,1,762210.7999999999
6349,2010-11-30 07:00:00,11.2,75.9,1.1181,939.1,662.4,1037.3,1192.0,714.1,1.1,3.7,181.4,1,687107.5199999999
6350,2010-11-30 08:00:00,12.1,75.0,1.1283,1288.5,994.7,781.0,1351.3,1016.5,2.4,10.7,465.5,1,776860.7000000001
6351,2010-11-30 09:00:00,12.5,71.4,1.1317,1269.9,1164.7,648.0,1533.6,1210.6,3.7,18.4,420.0,1,1784773.0176470587
6352,2010-11-30 10:00:00,14.0,73.0,1.1076,1285.8,1106.4,689.7,1476.8,1298.8,3.7,16.4,430.2,1,1632520.6176470588
6353,2010-11-30 11:00:00,14.0,69.5,1.1244,1128.9,1065.1,755.4,1410.0,1160.6,3.2,14.1,470.2,1,1500380.0976470585
6354,2010-11-30 12:00:00,14.9,68.5,1.088,1041.6,894.7,870.1,1301.0,997.4,1.9,8.5,230.9,1,778478.4700000001
6355,2010-11-30 13:00:00,14.0,56.3,1.0063,1028.2,974.1,958.8,1350.3,918.4,1.8,9.2,215.8,1,933967.08
6356,2010-11-30 14:00:00,15.0,54.3,0.9839,1074.2,899.3,952.4,1373.8,1034.6,2.1,9.5,224.1,1,1234047.4376470586
6357,2010-11-30 15:00:00,16.1,57.0,0.9357,1101.9,980.0,954.5,1219.2,955.2,2.3,10.6,278.0,1,935410.0
6358,2010-11-30 16:00:00,14.5,54.9,0.9367,1362.4,1209.9,738.5,1761.8,1390.5,3.8,18.8,501.0,1,2130190.917647059
6359,2010-11-30 17:00:00,12.1,61.4,0.9027,1100.2,1110.8,914.9,1520.3,1154.2,3.5,14.3,454.7,1,1687338.3376470588
6360,2010-11-30 18:00:00,12.3,61.7,0.8674,1266.7,1441.6,785.2,1748.9,1504.8,5.1,22.6,636.0,1,2519803.3376470585
6361,2010-11-30 19:00:00,11.0,66.9,0.8789,1478.4,1562.1,652.8,1787.7,1582.0,6.1,26.9,726.6,1,2791155.2676470587
6362,2010-11-30 20:00:00,11.4,70.7,0.9207,1529.8,1496.6,568.7,1900.2,1585.6,7.1,30.0,767.6,1,2842428.4176470586
6363,2010-11-30 21:00:00,10.1,72.4,0.9502,1157.0,1094.9,868.8,1380.1,1247.5,4.1,11.7,481.2,1,1509660.5876470588
6364,2010-11-30 22:00:00,10.0,83.8,0.9899,1071.6,872.0,1109.7,1340.9,967.2,2.2,8.2,298.2,1,967658.4
6365,2010-11-30 23:00:00,9.7,84.7,0.9579,965.8,861.1,1275.0,1137.4,947.1,1.8,6.9,257.2,1,1097902.5
6366,2010-12-01 00:00:00,10.1,76.2,0.9626,1018.2,853.6,1245.9,1201.0,895.7,2.1,7.5,259.3,2,1063500.24
6367,2010-12-01 01:00:00,10.6,76.8,0.9322,850.6,740.9,1767.0,1072.8,789.0,1.2,3.6,164.8,2,1309170.3
6368,2010-12-01 02:00:00,9.3,76.0,0.9299,909.0,708.0,1935.4,1104.5,726.5,1.1,3.5,120.5,2,1370263.2
6369,2010-12-01 03:00:00,8.1,76.6,0.9294,890.2,673.6,2103.3,1111.0,751.5,0.9,3.1,122.0,2,1416782.8800000001
6370,2010-12-01 04:00:00,8.2,77.6,0.9074,874.1,663.5,2061.0,1104.7,738.5,0.8,2.6,129.2,2,1367473.5
6371,2010-12-01 05:00:00,8.1,75.6,0.8861,818.7,624.2,2116.0,1085.3,741.9,0.6,2.3,101.0,2,1320807.2000000002
6372,2010-12-01 06:00:00,8.9,79.2,0.9067,862.1,644.2,1928.6,1021.1,807.8,0.9,3.4,128.2,2,1242404.12
6373,2010-12-01 07:00:00,8.4,80.0,0.9096,986.9,891.3,1597.1,1160.6,884.2,1.5,7.4,295.0,2,1423495.2299999997
6374,2010-12-01 08:00:00,9.3,76.6,0.9203,1291.6,1243.0,1198.0,1523.3,1344.4,3.3,17.7,673.1,2,1892143.6368243243
6375,2010-12-01 09:00:00,10.1,83.0,0.9338,1312.2,1362.2,1026.7,1763.0,1500.6,5.0,24.1,849.0,2,2400240.3368243244
6376,2010-12-01 10:00:00,11.0,78.3,0.9561,1243.4,1300.9,1144.3,1615.0,1531.2,4.7,20.5,861.0,2,2099635.2368243244
6377,2010-12-01 11:00:00,10.2,70.7,0.9736,1178.0,1039.7,1321.0,1381.8,1286.4,3.4,13.3,610.1,2,1435339.1968243243
6378,2010-12-01 12:00:00,13.0,67.4,0.9959,1269.7,1151.4,1343.0,1533.0,1587.1,3.3,18.1,766.5,2,1763777.9368243245
6379,2010-12-01 13:00:00,13.5,69.5,1.0167,1297.0,1265.2,1323.9,1655.5,1471.3,4.0,20.5,754.7,2,2093220.3368243244
6380,2010-12-01 14:00:00,13.8,70.5,1.038,1456.0,1408.0,1068.2,1936.0,1791.0,5.6,29.8,914.3,2,2724569.7368243244
6381,2010-12-01 15:00:00,13.6,73.7,1.086,1440.3,1278.8,1120.1,1856.1,1631.0,5.0,22.7,877.8,2,2372262.416824324
6382,2010-12-01 16:00:00,12.1,78.6,1.1251,1605.8,1518.3,1037.9,1705.6,1561.5,5.7,25.7,1016.6,2,2588294.2168243243
6383,2010-12-01 17:00:00,12.1,77.3,1.1342,1566.0,1474.0,986.1,1943.6,1647.4,6.3,26.3,955.4,2,2863548.1368243243
6384,2010-12-01 18:00:00,11.9,82.0,1.1279,1593.4,1470.7,998.9,2050.9,1666.5,7.7,28.3,1050.4,2,3014940.3668243247
6385,2010-12-01 19:00:00,12.4,76.2,1.0489,1124.0,1036.5,1316.9,1348.0,1121.4,2.8,12.4,413.0,2,1364966.85
6386,2010-12-01 20:00:00,11.3,77.6,1.0544,1155.4,922.1,1573.5,1445.6,1023.1,2.5,10.3,276.2,2,1331669.4968243244
6387,2010-12-01 21:00:00,11.1,74.3,1.0697,1054.7,839.0,1801.3,1203.2,934.2,2.0,7.3,263.2,2,1511290.7
6388,2010-12-01 22:00:00,11.8,83.5,1.1137,1029.6,867.6,1807.3,1293.0,835.7,1.8,7.3,271.6,2,1568013.48
6389,2010-12-01 23:00:00,12.0,87.3,1.1089,1038.8,912.1,1615.0,1339.3,956.9,2.0,7.8,310.6,2,1473041.5
6390,2010-12-02 00:00:00,12.3,78.6,1.1082,1054.5,894.0,1643.3,1263.5,938.8,2.1,8.3,331.8,3,1469110.2
6391,2010-12-02 01:00:00,11.8,80.1,1.0689,1014.0,763.4,1830.1,1200.9,784.9,1.9,5.1,231.9,3,1397098.3399999999
6392,2010-12-02 02:00:00,11.6,78.6,1.0813,1026.5,827.8,1663.8,1203.8,813.4,1.6,6.0,167.4,3,1377293.64
6393,2010-12-02 03:00:00,12.1,72.7,1.0856,918.7,727.0,1872.1,1174.0,761.4,1.1,3.9,133.1,3,1361016.7
6394,2010-12-02 04:00:00,11.2,75.1,1.0825,844.6,626.6,2169.8,1163.0,765.3,0.9,2.8,137.6,3,1359596.6800000002
6395,2010-12-02 05:00:00,12.2,74.1,1.094,836.0,597.8,2116.0,1184.5,689.7,0.7,2.5,103.0,3,1264944.7999999998
6396,2010-12-02 06:00:00,11.5,71.5,1.0813,909.8,746.6,1617.0,1135.2,819.0,0.9,4.1,183.3,3,1207252.2
6397,2010-12-02 07:00:00,12.1,80.2,1.1021,1126.6,875.7,798.7,1382.2,1039.9,1.4,7.3,319.2,3,1209074.2768243244
6398,2010-12-02 08:00:00,12.4,77.5,1.0937,1363.2,1394.6,491.0,1822.7,1509.6,4.0,20.7,812.0,3,2540619.1568243243
6399,2010-12-02 09:00:00,13.4,74.9,1.0749,1388.4,1471.0,430.7,1952.3,1792.5,4.9,29.6,894.4,3,2870515.036824324
6400,2010-12-02 10:00:00,14.6,68.7,1.0711,1417.2,1287.8,546.0,1572.2,1517.0,4.3,19.6,774.8,3,2023360.8968243243
6401,2010-12-02 11:00:00,16.2,60.7,1.1071,1294.9,1250.6,563.8,1512.2,1599.2,3.2,15.4,705.6,3,1889839.0568243242
6402,2010-12-02 12:00:00,15.6,66.5,1.1273,1294.8,1131.6,574.7,1622.9,1349.8,2.9,14.7,632.6,3,1835155.3768243243
6403,2010-12-02 13:00:00,15.3,65.6,1.1465,1359.8,1205.0,548.8,1547.4,1520.3,3.3,16.0,627.9,3,1863298.7368243244
6404,2010-12-02 14:00:00,16.7,56.3,1.1901,1418.3,1244.2,522.8,1680.0,1407.0,3.0,16.1,483.1,3,2088937.7368243244
6405,2010-12-02 15:00:00,19.8,61.4,1.2757,1447.2,1180.2,500.0,1769.7,1595.4,3.7,18.0,635.2,3,2087281.6768243245
6406,2010-12-02 16:00:00,17.7,59.6,1.2822,1368.6,1329.7,475.3,1770.5,1655.7,4.0,20.2,602.5,3,2352915.5868243244
6407,2010-12-02 17:00:00,15.5,68.0,1.2707,1576.6,1465.7,473.2,1937.4,1789.3,4.9,25.8,805.0,3,2838328.9168243245
6408,2010-12-02 18:00:00,14.7,66.5,1.2601,1689.9,1617.7,360.0,2282.6,1804.2,7.3,37.2,991.0,3,3691243.7568243244
6409,2010-12-02 19:00:00,14.6,68.6,1.2688,1816.0,1814.0,317.1,2477.2,2193.1,9.1,42.6,1207.7,3,4492322.536824324
6410,2010-12-02 20:00:00,15.1,67.9,1.2648,1678.7,1800.9,393.3,2064.2,2059.6,8.2,38.4,1040.4,3,3716099.516824324
6411,2010-12-02 21:00:00,14.4,69.9,1.2691,1580.2,1601.4,389.0,2028.5,1809.1,6.3,29.3,1021.8,3,3247121.6368243247
6412,2010-12-02 22:00:00,14.8,75.8,1.2623,1556.1,1351.0,481.4,1818.7,1707.7,4.5,23.3,726.2,3,2455745.4368243245
6413,2010-12-02 23:00:00,13.5,77.2,1.254,1443.0,1323.0,461.7,1672.0,1531.6,4.9,20.5,741.9,3,2210737.7368243244
6414,2010-12-03 00:00:00,13.1,75.7,1.3066,1340.6,1021.8,563.5,1530.2,1183.8,3.2,13.9,597.8,4,1562240.0968243242
6415,2010-12-03 01:00:00,15.0,81.0,1.3496,1170.1,950.0,680.3,1361.4,1063.9,2.7,9.8,412.3,4,1292011.7368243244
6416,2010-12-03 02:00:00,13.4,80.7,1.3461,1234.9,899.6,621.3,1379.4,920.3,2.0,8.7,295.7,4,1239589.9768243246
6417,2010-12-03 03:00:00,13.7,78.9,1.3544,952.8,761.9,859.9,1198.8,822.1,1.3,4.4,208.6,4,655157.8099999999
6418,2010-12-03 04:00:00,13.4,87.5,1.3389,966.3,721.0,891.8,1211.5,768.0,1.1,3.7,127.7,4,642987.7999999999
6419,2010-12-03 05:00:00,12.9,84.2,1.3449,939.3,647.9,984.8,1275.8,734.4,0.7,2.6,95.8,4,638051.9199999999
6420,2010-12-03 06:00:00,14.1,81.2,1.3469,968.2,694.8,950.8,1343.0,745.8,0.8,4.0,176.2,4,660615.84
6421,2010-12-03 07:00:00,13.8,89.6,1.3412,1115.9,857.0,731.6,1460.7,948.2,1.6,6.8,277.4,4,1250501.6368243245
6422,2010-12-03 08:00:00,13.2,86.2,1.3202,1451.6,1407.7,477.3,1747.0,1361.2,3.8,19.8,743.4,4,2457933.6368243243
6423,2010-12-03 09:00:00,14.0,84.7,1.3284,1579.2,1436.3,395.2,2143.4,1533.6,5.6,29.9,937.3,4,3077247.1568243243
6424,2010-12-03 10:00:00,14.9,85.7,1.3448,1617.2,1308.1,427.7,1852.3,1685.8,5.4,23.7,852.2,4,2421675.3668243242
6425,2010-12-03 11:00:00,15.5,74.0,1.3336,1199.7,1116.5,550.8,1544.0,1402.9,3.7,12.6,613.9,4,1722557.7368243244
6426,2010-12-03 12:00:00,16.6,73.5,1.336,1216.0,1178.3,521.7,1679.0,1640.2,3.0,14.2,452.1,4,1977047.4368243243
6427,2010-12-03 13:00:00,16.0,73.8,1.3341,1367.1,1145.6,565.8,1603.3,1685.2,3.1,14.8,495.0,4,1835422.216824324
6428,2010-12-03 14:00:00,18.3,63.6,1.3499,1398.6,1204.7,529.2,1681.7,1672.3,3.2,19.2,432.4,4,2024625.7268243246
6429,2010-12-03 15:00:00,17.5,58.3,1.3506,1318.7,1081.6,542.5,1597.4,1445.9,3.5,15.8,453.9,4,1726429.5768243242
6430,2010-12-03 16:00:00,19.2,62.8,1.3407,1403.4,1427.0,470.7,1817.3,1776.3,4.6,24.0,580.9,4,2591968.8368243244
6431,2010-12-03 17:00:00,16.5,66.9,1.3713,1713.9,1708.7,385.0,2155.2,1960.4,6.8,31.9,875.2,4,3681271.976824324
6432,2010-12-03 18:00:00,16.8,73.1,1.3358,1541.3,1404.0,472.3,1958.3,1541.0,4.9,24.2,627.7,4,2748134.936824324
6433,2010-12-03 19:00:00,14.9,72.0,1.2872,1501.0,1392.0,447.4,1758.7,1529.8,4.7,21.9,552.0,4,2446792.1368243243
6434,2010-12-03 20:00:00,14.6,78.1,1.2593,1617.0,1489.6,409.3,2195.4,1780.9,6.4,30.4,738.0,4,3268949.576824324
6435,2010-12-03 21:00:00,15.3,73.7,1.2405,1449.4,1267.2,525.8,1894.2,1587.1,6.4,20.5,776.0,4,2399011.9768243246
6436,2010-12-03 22:00:00,14.1,72.7,1.2051,1244.3,1084.7,636.3,1519.0,1303.8,3.1,13.1,443.7,4,1646341.0368243244
6437,2010-12-03 23:00:00,12.7,81.8,1.1817,1244.6,1072.3,556.7,1528.0,1290.0,3.5,14.3,547.4,4,1637156.1368243243
6486,2010-12-06 00:00:00,12.7,66.7,0.9517,831.3,580.8,1028.4,1006.7,616.9,1.0,2.3,109.2,0,597294.72
6487,2010-12-06 01:00:00,14.0,64.2,0.9673,937.0,695.1,1096.0,1160.8,711.9,0.8,3.0,123.8,0,761829.6
6488,2010-12-06 02:00:00,12.9,60.7,0.9948,874.0,674.2,981.1,1067.8,664.0,1.1,3.1,141.0,0,661457.6200000001
6489,2010-12-06 03:00:00,12.1,75.1,1.0525,940.2,655.5,1022.3,1110.7,718.7,1.0,2.9,147.1,0,670117.65
6490,2010-12-06 04:00:00,11.1,78.0,1.1043,891.3,545.1,1185.6,1096.1,652.5,0.6,1.7,79.6,0,646270.5599999999
6491,2010-12-06 05:00:00,11.1,78.1,1.1238,933.9,620.1,1096.0,1226.4,685.0,0.7,2.4,114.5,0,679629.6
6492,2010-12-06 06:00:00,11.2,81.7,1.1231,885.6,658.9,916.7,1133.7,772.5,0.9,3.6,172.0,0,604013.63
6493,2010-12-06 07:00:00,12.3,80.4,1.1178,1052.5,857.8,860.0,1248.3,904.3,1.2,6.0,314.1,0,737708.0
